ID,text
98280,"<s>Human: This crash occurred in Will County on 11/2/2022 at 12:00 o'clock. The crash happened in the city of Naperville, classified as Over 50,000 area, on Illinois Route No.059 at milepost 11.84. The roadway is classified as Other Principal Arterial, and the location was identified as an Urban Multilane Divided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Divided - w/median barrier Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Failing To Yield Right-of-Way, with secondary contributing cause (Not Applicable).Vehicle 0, a (UNK) model, was moving South and was traveling straight ahead before the crash.Vehicle 1, a (UNK) model, was moving South and was traveling straight ahead before the crash.The driver was a 31-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at (N/A).There was also a passenger, a 24-year-old male, seated in the Passenger.The driver was a 35-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at (N/A).</s>
<s>Assistant: <ONE>
<\s>"
68298,"<s>Human: This crash occurred in Perry County on 3/13/2022 at 0:00 o'clock. The crash happened in the city of Unincorporated, classified as Unincorporated area, on Illinois Route No.154 at milepost 32.24. The roadway is classified as Minor Arterial, and the location was identified as an Rural 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Darkness lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 1 vehicles. The primary cause of the crash was Under the Influence of Alcohol/Drugs(Use When Arrest Is Effected), with secondary contributing cause (Improper Lane Usage).Vehicle 0, a 2019 model, was moving West and was traveling straight ahead before the crash.The driver was a 30-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ZERO>
<\s>"
109171,"<s>Human: This crash occurred in Lake County on 1/7/2022 at 17:00 o'clock. The crash happened in the city of Round Lake Park, classified as 5,000 – 10,000 area, on Illinois Route No.134 at milepost 4.87. The roadway is classified as Minor Arterial, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Not Applicable, with secondary contributing cause (Not Applicable).Vehicle 0, a 2011 model, was moving East and was traveling straight ahead before the crash.Vehicle 1, a 2008 model, was moving East and was traveling straight ahead before the crash.The driver was a 22-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 65-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 22-year-old male, seated in the Passenger.</s>
<s>Assistant: <ZERO>
<\s>"
245049,"<s>Human: This crash occurred in Clark County on 9/21/2022 at 7:00 o'clock. The crash happened in the city of Unincorporated, classified as Unincorporated area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Rural 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 1 vehicles. The primary cause of the crash was Animal, with secondary contributing cause (Not Applicable).Vehicle 0, a 2016 model, was moving North and was traveling straight ahead before the crash.The driver was a 50-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ZERO>
<\s>"
213084,"<s>Human: This crash occurred in Will County on 9/4/2022 at 10:00 o'clock. The crash happened in the city of Unincorporated, classified as Unincorporated area, on US Route No.537 at milepost 0.05. The roadway is classified as Local Road or Street, and the location was identified as an Urban Multilane Divided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Unknown lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Unable to Determine, with secondary contributing cause (Not Applicable).Vehicle 0, a 2001 model, was moving Unknown and was traveling straight ahead before the crash.Vehicle 1, a (UNK) model, was moving West and was traveling straight ahead before the crash.The driver was a unknown-year-old gender unspecified with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ZERO>
<\s>"
216587,"<s>Human: This crash occurred in Lake County on 12/14/2022 at 4:00 o'clock. The crash happened in the city of Gurnee, classified as 25,000 – 50,000 area, on Illinois Route No.41 at milepost 11.26. The roadway is classified as Other Principal Arterial, and the location was identified as an Urban Multilane Divided Non-Freeway. This crash was not related to an intersection.

The road surface was Wet with Darkness lighting conditions and Rain weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Following Too Closely, with secondary contributing cause (Weather).Vehicle 0, a 2006 model, was moving Southeast and was traveling straight ahead before the crash.Vehicle 1, a 2019 model, was moving Southeast and was traveling straight ahead before the crash.The driver was a 19-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 37-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ZERO>
<\s>"
63870,"<s>Human: This crash occurred in Woodford County on 3/11/2022 at 8:00 o'clock. The crash happened in the city of Unincorporated, classified as Unincorporated area, on Interstate No.074 at milepost 113.45. The roadway is classified as Interstate, and the location was identified as an Rural Freeways. This crash was not related to an intersection.

The road surface was Ice with Daylight lighting conditions and Snow weather at the time of the crash. The crash occurred on a Divided - w/median barrier Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 1 vehicles. The primary cause of the crash was Weather, with secondary contributing cause (Not Applicable).Vehicle 0, a 2018 model, was moving West and was traveling straight ahead before the crash.The driver was a 43-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
153273,"<s>Human: This crash occurred in Cook County on 8/9/2022 at 1:00 o'clock. The crash happened in the city of Chicago, classified as Chicago area, on US Route No.574 at milepost 9.51. The roadway is classified as Minor Arterial, and the location was identified as an Urban Multilane Divided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Darkness, Lighted Road lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with Yield in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 4 vehicles. The primary cause of the crash was Improper Overtaking/Passing, with secondary contributing cause (Following Too Closely).Vehicle 0, a 2001 model, was moving West and was traveling straight ahead before the crash.Vehicle 1, a 2020 model, was moving West and was traveling straight ahead before the crash.Vehicle 2, a 2000 model, was moving East and was traveling straight ahead before the crash.Vehicle 3, a 2015 model, was moving East and was traveling straight ahead before the crash.The driver was a 90-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 29-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 50-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 43-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
244359,"<s>Human: This crash occurred in St. Clair County on 9/17/2022 at 3:00 o'clock. The crash happened in the city of E St Louis, classified as 25,000 – 50,000 area, on Interstate No.055 at milepost 0.21. The roadway is classified as Interstate, and the location was identified as an Urban Freeways. This crash was not related to an intersection.

The road surface was Dry with Darkness, Lighted Road lighting conditions and Clear weather at the time of the crash. The crash occurred on a Divided - w/median barrier Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Failing to Reduce Speed to Avoid Crash, with secondary contributing cause (Not Applicable).Vehicle 0, a 2017 model, was moving West and was traveling straight ahead before the crash.Vehicle 1, a 2016 model, was moving West and was traveling straight ahead before the crash.There was also a passenger, a unknown-year-old male, seated in the nan.There was also a passenger, a unknown-year-old male, seated in the nan.The driver was a unknown-year-old gender unspecified with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 55-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <THREE OR MORE THAN THREE>
<\s>"
262580,"<s>Human: This crash occurred in Cook County on 9/24/2022 at 20:00 o'clock. The crash happened in the city of Chicago, classified as Chicago area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Darkness, Lighted Road lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 1 vehicles. The primary cause of the crash was Unable to Determine, with secondary contributing cause (Unable to Determine).Vehicle 0, a (UNK) model, was moving Unknown and was traveling straight ahead before the crash.The driver was a unknown-year-old gender unspecified with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 61-year-old male, seated in the nan.</s>
<s>Assistant: <ONE>
<\s>"
274780,"<s>Human: This crash occurred in Will County on 6/2/2022 at 13:00 o'clock. The crash happened in the city of New Lenox, classified as 10,000 – 25,000 area, on None at milepost 0.0. The roadway is classified as Minor Arterial, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Two-way continuous left-turn Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 1 vehicles. The primary cause of the crash was Not Applicable, with secondary contributing cause (Not Applicable).Vehicle 0, a 2016 model, was moving West and was traveling straight ahead before the crash.There was also a passenger, a 14-year-old male, seated in the nan.The driver was a 62-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
287784,"<s>Human: This crash occurred in Cook County on 6/10/2022 at 18:00 o'clock. The crash happened in the city of Orland Park, classified as Over 50,000 area, on Interstate Business Loop No.688 at milepost 7.05. The roadway is classified as Minor Arterial, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Wet with Daylight lighting conditions and Rain weather at the time of the crash. The crash occurred on a Four way with Traffic Signal in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 1 vehicles. The primary cause of the crash was Failing to Reduce Speed to Avoid Crash, with secondary contributing cause (Improper Lane Usage).Vehicle 0, a 2020 model, was moving North and was traveling straight ahead before the crash.There was also a passenger, a 18-year-old female, seated in the Passenger.The driver was a 37-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
247612,"<s>Human: This crash occurred in Cook County on 9/17/2022 at 17:00 o'clock. The crash happened in the city of Rosemont, classified as 2,500 – 5,000 area, on Illinois Route No.072 at milepost 107.67. The roadway is classified as Minor Arterial, and the location was identified as an Urban Multilane Divided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with Traffic Signal in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Improper Lane Usage, with secondary contributing cause (Not Applicable).Vehicle 0, a 2020 model, was moving North and was traveling straight ahead before the crash.Vehicle 1, a 2017 model, was moving North and was traveling straight ahead before the crash.The driver was a 19-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at .000.There was also a passenger, a 20-year-old male, seated in the Passenger.The driver was a 60-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at .000.There was also a passenger, a 65-year-old female, seated in the Passenger.</s>
<s>Assistant: <ZERO>
<\s>"
27408,"<s>Human: This crash occurred in Tazewell County on 10/14/2022 at 14:00 o'clock. The crash happened in the city of Creve Coeur, classified as 5,000 – 10,000 area, on US Route No.024 at milepost 129.27. The roadway is classified as Other Principal Arterial, and the location was identified as an Urban Multilane Undivided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Divided - w/median barrier Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Operating Vehicle in Erratic, Reckless, Careless, Negligent or Aggressive Manner, with secondary contributing cause (Improper Overtaking/Passing).Vehicle 0, a 2020 model, was moving South and was traveling straight ahead before the crash.Vehicle 1, a 2003 model, was moving North and was traveling straight ahead before the crash.The driver was a 31-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 29-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
52554,"<s>Human: This crash occurred in Monroe County on 3/3/2022 at 17:00 o'clock. The crash happened in the city of Unincorporated, classified as Unincorporated area, on None at milepost 0.0. The roadway is classified as Major Collector (Includes Collector (Urban)), and the location was identified as an Rural 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with Stop Sign in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Disregarding Stop Sign, with secondary contributing cause (Failing to Reduce Speed to Avoid Crash).Vehicle 0, a 2010 model, was moving West and was traveling straight ahead before the crash.Vehicle 1, a 2013 model, was moving South and was traveling straight ahead before the crash.There was also a passenger, a 34-year-old female, seated in the Center Front.The driver was a 63-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 32-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <TWO>
<\s>"
106684,"<s>Human: This crash occurred in Cook County on 1/22/2022 at 14:00 o'clock. The crash happened in the city of Unincorporated, classified as Unincorporated area, on Interstate Business Loop No.94 at milepost 35.62. The roadway is classified as Interstate, and the location was identified as an Urban Freeways. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Divided - w/median barrier Two-way with Other in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 1 vehicles. The primary cause of the crash was Evasive Action Due to Animal, Object, Non-Motorist, with secondary contributing cause (Failing to Reduce Speed to Avoid Crash).Vehicle 0, a 2015 model, was moving South and was traveling straight ahead before the crash.There was also a passenger, a 42-year-old female, seated in the nan.The driver was a 70-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
227378,"<s>Human: This crash occurred in Kane County on 5/16/2022 at 8:00 o'clock. The crash happened in the city of Aurora, classified as Over 50,000 area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with Stop Sign in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Disregarding Stop Sign, with secondary contributing cause (Failing to Reduce Speed to Avoid Crash).Vehicle 0, a 2014 model, was moving East and was traveling straight ahead before the crash.Vehicle 1, a 2014 model, was moving South and was traveling straight ahead before the crash.The driver was a 22-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 50-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 41-year-old female, seated in the Passenger.There was also a passenger, a 46-year-old female, seated in the Second Row Right.</s>
<s>Assistant: <TWO>
<\s>"
260850,"<s>Human: This crash occurred in Cook County on 12/31/2022 at 12:00 o'clock. The crash happened in the city of Riverside, classified as 5,000 – 10,000 area, on Business US Route No.48 at milepost 23.36. The roadway is classified as Other Principal Arterial, and the location was identified as an Urban Multilane Undivided Non-Freeway. This crash was not related to an intersection.

The road surface was Wet with Darkness, Lighted Road lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Under the Influence of Alcohol/Drugs(Use When Arrest Is Effected), with secondary contributing cause (Driving On Wrong Side/Wrong Way).Vehicle 0, a 2014 model, was moving North and was traveling straight ahead before the crash.Vehicle 1, a 2005 model, was moving South and was traveling straight ahead before the crash.The driver was a 54-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 97.The driver was a 22-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <TWO>
<\s>"
236807,"<s>Human: This crash occurred in Cook County on 5/19/2022 at 22:00 o'clock. The crash happened in the city of Chicago, classified as Chicago area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Urban Multilane Undivided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Darkness, Lighted Road lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Unable to Determine, with secondary contributing cause (Not Applicable).Vehicle 0, a 2013 model, was moving North and was traveling straight ahead before the crash.Vehicle 1, a 2005 model, was moving West and was traveling straight ahead before the crash.The driver was a 29-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 28-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
169154,"<s>Human: This crash occurred in Cook County on 8/18/2022 at 10:00 o'clock. The crash happened in the city of Homewood, classified as 10,000 – 25,000 area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Urban Multilane Divided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 1 vehicles. The primary cause of the crash was Distraction - From Inside Vehicle, with secondary contributing cause (Failing to Reduce Speed to Avoid Crash).Vehicle 0, a 2019 model, was moving East and was traveling straight ahead before the crash.The driver was a 27-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
94209,"<s>Human: This crash occurred in Kane County on 7/15/2022 at 19:00 o'clock. The crash happened in the city of Aurora, classified as Over 50,000 area, on Business US Route No.60 at milepost 23.59. The roadway is classified as Other Principal Arterial, and the location was identified as an Urban Multilane Divided Non-Freeway. This crash was not related to an intersection.

The road surface was Wet with Daylight lighting conditions and Cloudy/overcast weather at the time of the crash. The crash occurred on a Four way with Traffic Signal in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Failing to Reduce Speed to Avoid Crash, with secondary contributing cause (Driving On Wrong Side/Wrong Way).Vehicle 0, a 2004 model, was moving Northeast and was traveling straight ahead before the crash.Vehicle 1, a 2009 model, was moving West and was traveling straight ahead before the crash.The driver was a 22-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 17-year-old female, seated in the Passenger.The driver was a 30-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
1105,"<s>Human: This crash occurred in Cook County on 2/16/2022 at 13:00 o'clock. The crash happened in the city of Chicago, classified as Chicago area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Wet with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Divided, no median barrier Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 1 vehicles. The primary cause of the crash was Unable to Determine, with secondary contributing cause (Unable to Determine).Vehicle 0, a 2016 model, was moving South and was traveling straight ahead before the crash.The driver was a 67-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 22-year-old female, seated in the nan.</s>
<s>Assistant: <ONE>
<\s>"
290309,"<s>Human: This crash occurred in Cook County on 10/2/2022 at 22:00 o'clock. The crash happened in the city of Markham, classified as 10,000 – 25,000 area, on Interstate No.057 at milepost 347.53. The roadway is classified as Interstate, and the location was identified as an Urban Freeways. This crash was not related to an intersection.

The road surface was Dry with Darkness, Lighted Road lighting conditions and Clear weather at the time of the crash. The crash occurred on a Divided - w/median barrier Two-way with Other in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 3 vehicles. The primary cause of the crash was Under the Influence of Alcohol/Drugs(Use When Arrest Is Effected), with secondary contributing cause (Failing to Reduce Speed to Avoid Crash).Vehicle 0, a 2011 model, was moving South and was traveling straight ahead before the crash.Vehicle 1, a 2010 model, was moving South and was traveling straight ahead before the crash.Vehicle 2, a 2015 model, was moving South and was traveling straight ahead before the crash.The driver was a 52-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at .224.The driver was a 80-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at .000.The driver was a 63-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
201501,"<s>Human: This crash occurred in Adams County on 8/26/2022 at 3:00 o'clock. The crash happened in the city of Quincy, classified as 25,000 – 50,000 area, on Interstate Business Loop one-way couples No.822 at milepost 0.5. The roadway is classified as Major Collector (Includes Collector (Urban)), and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Darkness, Lighted Road lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Distraction - From Inside Vehicle, with secondary contributing cause (Improper Lane Usage).Vehicle 0, a 2017 model, was moving North and was traveling straight ahead before the crash.Vehicle 1, a 2014 model, was moving North and was traveling straight ahead before the crash.The driver was a 46-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a unknown-year-old male, seated in the Passenger.</s>
<s>Assistant: <ONE>
<\s>"
20064,"<s>Human: This crash occurred in Macon County on 6/26/2022 at 2:00 o'clock. The crash happened in the city of Decatur, classified as Over 50,000 area, on None at milepost 0.0. The roadway is classified as Minor Arterial, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Darkness, Lighted Road lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Failing to Reduce Speed to Avoid Crash, with secondary contributing cause (Not Applicable).Vehicle 0, a (UNK) model, was moving East and was traveling straight ahead before the crash.Vehicle 1, a 2014 model, was moving West and was traveling straight ahead before the crash.The driver was a unknown-year-old gender unspecified with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at (N/A).There was also a passenger, a 30-year-old male, seated in the Passenger.The driver was a 26-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at (N/A).</s>
<s>Assistant: <TWO>
<\s>"
276683,"<s>Human: This crash occurred in Cook County on 9/26/2022 at 18:00 o'clock. The crash happened in the city of Northbrook, classified as 25,000 – 50,000 area, on Business US Route No.43 at milepost 18.79. The roadway is classified as Other Principal Arterial, and the location was identified as an Urban Multilane Undivided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Divided, no median barrier Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Improper Turning/No Signal, with secondary contributing cause (Unable to Determine).Vehicle 0, a 2019 model, was moving West and was traveling straight ahead before the crash.Vehicle 1, a 2013 model, was moving South and was traveling straight ahead before the crash.A two-vehicle collision involved multiple individuals: one driver, aged 62, with a blood alcohol content (BAC) of 96, and another driver, also with a BAC of 96. There were three passengers: a 39-year-old female in the front passenger seat, a 4-year-old male in the second row left, and a 7-year-old male in the second row right.</s>
<s>Assistant: <ONE>
<\s>"
13430,"<s>Human: This crash occurred in Champaign County on 10/15/2022 at 21:00 o'clock. The crash happened in the city of Urbana, classified as 25,000 – 50,000 area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Urban Multilane Undivided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Darkness lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with Stop Sign in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Failing To Yield Right-of-Way, with secondary contributing cause (Not Applicable).Vehicle 0, a 2010 model, was moving North and was traveling straight ahead before the crash.Vehicle 1, a 2014 model, was moving West and was traveling straight ahead before the crash.The driver was a 28-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 26-year-old female, seated in the Passenger.The driver was a 57-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <TWO>
<\s>"
4819,"<s>Human: This crash occurred in Cook County on 1/4/2022 at 15:00 o'clock. The crash happened in the city of Chicago, classified as Chicago area, on By pass and US one-way couple No.730 at milepost 0.96. The roadway is classified as Local Road or Street, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Snow or slush with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with Traffic Signal in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Improper Turning/No Signal, with secondary contributing cause (Unable to Determine).Vehicle 0, a 2017 model, was moving East and was traveling straight ahead before the crash.Vehicle 1, a 2015 model, was moving North and was traveling straight ahead before the crash.The driver was a 30-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 67-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
11034,"<s>Human: This crash occurred in Cook County on 10/14/2022 at 15:00 o'clock. The crash happened in the city of Bedford Park, classified as Population Under 2,500 area, on Business US Route No.565 at milepost 8.39. The roadway is classified as Minor Arterial, and the location was identified as an Urban Multilane Undivided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Cloudy/overcast weather at the time of the crash. The crash occurred on a Divided, no median barrier Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Failing to Reduce Speed to Avoid Crash, with secondary contributing cause (Following Too Closely).Vehicle 0, a 2017 model, was moving North and was traveling straight ahead before the crash.Vehicle 1, a 2011 model, was moving North and was traveling straight ahead before the crash.The driver was a 42-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 29-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 26-year-old female, seated in the Passenger.</s>
<s>Assistant: <ONE>
<\s>"
